Longitude,Latitude
103.601875,1.59974
103.601799,1.599697
103.601724,1.599664
103.601729,1.599745
103.601799,1.599794
103.601648,1.5998
103.601654,1.599707
103.602004,1.599659
103.60194,1.599691
103.601864,1.599653
103.602155,1.599583
103.602085,1.59961
103.602285,1.599572
103.60236,1.599545
103.602436,1.599567
103.602155,1.59974
103.60222,1.599773
103.60229,1.599822
103.602155,1.599822
103.602091,1.599778
103.602015,1.599827
103.602727,1.599811
103.602727,1.599741
103.602511,1.599534
103.601789,1.599604
103.601864,1.599577
103.601929,1.59961
103.60222,1.599616
103.602501,1.599464
103.602576,1.599567
103.602576,1.599735
103.602662,1.599616
103.602797,1.599806
103.602867,1.599746
103.602802,1.599697
103.603013,1.599817
103.603223,1.599774
103.603304,1.599806
103.602727,1.599583
103.602797,1.599611
103.602862,1.599649
103.602932,1.599692
103.603077,1.599774
103.603013,1.59973
103.602937,1.599768
103.602883,1.599806
103.603088,1.599687
103.603013,1.599649
103.602943,1.599605
103.602867,1.599567
103.602792,1.599529
103.602716,1.599491
103.603013,1.599551
103.602954,1.599524
103.602862,1.599486
103.602797,1.599442
103.602727,1.599399
103.602646,1.599366
103.602571,1.599317
103.602506,1.599279
103.602436,1.599171
103.602501,1.599203
103.602576,1.599241
103.602646,1.59929
103.602716,1.599328
103.602792,1.599355
103.602867,1.599394
103.602932,1.599426
103.603002,1.59947
103.603153,1.599562
103.603229,1.5996
103.603228,1.599687
103.603304,1.599725
103.603363,1.599676
103.603428,1.599638
103.603439,1.599551
103.603374,1.599595
103.602576,1.599155
103.602652,1.599106
103.602722,1.599068
103.602787,1.59903
103.602862,1.598987
103.602932,1.598938
103.602862,1.598894
103.602781,1.598932
103.602792,1.598851
103.602868,1.598824
103.602932,1.598873
103.603008,1.5989
103.603008,1.59897
103.602932,1.599014
103.603008,1.599068
103.603083,1.599101
103.603002,1.599139
103.602927,1.599095
103.602938,1.599182
103.602943,1.599258
103.602932,1.59935
103.603008,1.599394
103.603072,1.599426
103.603153,1.59947
103.603159,1.599394
103.603223,1.599432
103.603078,1.599361
103.603002,1.599301
103.603008,1.59922
103.603089,1.599269
103.603153,1.599307
103.603218,1.599345
103.603293,1.599388
103.603369,1.599426
103.603369,1.599513
103.603223,1.599524
103.603439,1.599475
103.603364,1.59935
103.603304,1.599302
103.603369,1.599269
103.603364,1.599188
103.603229,1.599182
103.603148,1.599236
103.603223,1.599253
103.603089,1.599182
103.603148,1.59915
103.603223,1.599101
103.603299,1.599155
103.603299,1.599231
103.602873,1.599307
103.602792,1.59928
103.602727,1.599241
103.602652,1.599209
103.602706,1.599149
103.602792,1.599111
103.602868,1.599057
103.602803,1.599187
103.602867,1.599231
103.602868,1.599144
103.602366,1.59903
103.602291,1.598997
103.60228,1.598916
103.602355,1.598867
103.602425,1.598986
103.602501,1.599024
103.602576,1.599079
103.602647,1.599019
103.602582,1.598986
103.602496,1.598943
103.602496,1.598872
103.602577,1.598905
103.602577,1.598824
103.602647,1.598862
103.602641,1.598938
103.602706,1.598807
103.602722,1.598742
103.602647,1.598688
103.602577,1.598748
103.602507,1.598699
103.602436,1.598655
103.602366,1.598617
103.602296,1.598579
103.602215,1.598547
103.602145,1.598498
103.602075,1.59846
103.602011,1.598422
103.60193,1.598373
103.60186,1.59834
103.601935,1.598454
103.602075,1.598541
103.60207,1.598633
103.602011,1.598584
103.602145,1.598666
103.602145,1.598747
103.602215,1.598796
103.602291,1.598747
103.602361,1.598791
103.602366,1.598709
103.602442,1.598742
103.602221,1.598622
103.602215,1.598698
103.60214,1.598422
103.602081,1.598373
103.602005,1.598324
103.60193,1.598286
103.601865,1.598242
103.601779,1.598221
103.60179,1.598139
103.601714,1.598096
103.601876,1.59809
103.602005,1.598264
103.602005,1.598172
103.602,1.598085
103.602081,1.598118
103.602081,1.598205
103.602081,1.598286
103.602135,1.598313
103.602221,1.598362
103.602232,1.598291
103.602151,1.598243
103.602151,1.59815
103.602226,1.598199
103.602302,1.598254
103.602361,1.598362
103.602361,1.598449
103.602361,1.59853
103.602296,1.598492
103.602221,1.59846
103.602442,1.598574
103.602501,1.598617
103.602582,1.598568
103.602512,1.59853
103.602512,1.598449
103.602431,1.598416
103.602442,1.598313
103.602361,1.598286
103.602431,1.598237
103.602528,1.598189
103.602566,1.598308
103.602501,1.598357
103.602571,1.5984
103.602652,1.598438
103.602658,1.598509
103.602717,1.598487
103.602722,1.598563
103.602717,1.598661
103.602798,1.598601
103.602792,1.598688
103.602852,1.598726
103.602922,1.598677
103.602992,1.59871
103.602857,1.598645
103.602652,1.598612
103.602787,1.59852
103.602857,1.598563
103.603003,1.59865
103.603078,1.598683
103.603073,1.598764
103.603003,1.598802
103.603078,1.598862
103.603143,1.598889
103.603207,1.598932
103.603288,1.598976
103.603294,1.599047
103.603224,1.599008
103.603148,1.598965
103.603153,1.599052
103.603364,1.598759
103.603369,1.598835
103.603294,1.5989
103.603369,1.598916
103.603369,1.599014
103.603434,1.599057
103.603434,1.598976
103.602717,1.598389
103.602793,1.598433
103.602857,1.598476
103.602943,1.598525
103.603014,1.598563
103.603073,1.598601
103.603148,1.598656
103.603218,1.598683
103.603154,1.598726
103.603148,1.598813
103.603224,1.598764
103.603283,1.59865
103.603364,1.598672
103.603364,1.598596
103.603434,1.598645
103.603429,1.598564
103.603359,1.59852
103.603283,1.598553
103.603019,1.598487
103.603014,1.598395
103.603014,1.598314
103.602944,1.598438
103.602868,1.598395
103.602803,1.598357
103.602739,1.598308
103.602663,1.598265
103.602663,1.598194
103.602647,1.598113
103.602728,1.598162
103.602572,1.598075
103.602512,1.598042
103.602933,1.598357
103.602863,1.598319
103.603434,1.598314
103.603375,1.598271
103.603434,1.598412
103.603434,1.598227
103.603424,1.597902
103.603354,1.597842
103.603278,1.597809
103.603208,1.597777
103.603219,1.597863
103.603138,1.59782
103.603063,1.597787
103.603289,1.597901
103.603364,1.597929
103.60337,1.59801
103.603435,1.598054
103.603386,1.598097
103.603294,1.598146
103.603133,1.598064
103.603154,1.598146
103.603079,1.598102
103.603068,1.598189
103.603003,1.598151
103.602933,1.598189
103.602868,1.598173
103.602793,1.598124
103.602717,1.59808
103.602647,1.598031
103.602583,1.597993
103.602496,1.597944
103.602426,1.598004
103.602361,1.597971
103.602286,1.597922
103.602216,1.597884
103.602863,1.59808
103.602933,1.598026
103.602928,1.597939
103.602922,1.597858
103.602998,1.597907
103.603073,1.597858
103.602992,1.597809
103.603003,1.597988
103.602847,1.597901
103.602782,1.597847
103.602712,1.597814
103.602637,1.597787
103.602642,1.597868
103.602712,1.597912
103.602787,1.597945
103.602782,1.598015
103.602707,1.597982
103.602636,1.597939
103.602572,1.597836
103.602491,1.597787
103.602486,1.597874
103.602782,1.597782
103.602852,1.597836
103.602297,1.598156
103.602237,1.598042
103.602086,1.598042
103.602151,1.59808
103.602016,1.598004
103.601925,1.598036
103.601865,1.598004
103.601795,1.597971
103.601709,1.597922
103.60172,1.598004
103.601639,1.597965
103.601714,1.597841
103.60179,1.597879
103.601865,1.597933
103.601865,1.597841
103.60193,1.597873
103.601989,1.597825
103.602049,1.597792
103.602054,1.597711
103.601995,1.597673
103.60193,1.597645
103.60186,1.597607
103.601774,1.597548
103.601709,1.597515
103.601628,1.597472
103.601537,1.597412
103.601488,1.597472
103.601483,1.597537
103.601413,1.597504
103.601407,1.597585
103.601407,1.597683
103.601483,1.597716
103.601499,1.597808
103.601569,1.597754
103.601644,1.597792
103.601558,1.597933
103.601623,1.597884
103.601623,1.59771
103.60172,1.597748
103.601709,1.597672
103.60179,1.597711
103.601644,1.59764
103.601564,1.597667
103.601488,1.597634
103.601564,1.597504
103.601634,1.597558
103.601709,1.597596
103.60179,1.597618
103.601558,1.597352
103.601623,1.597385
103.601618,1.597303
103.601542,1.59726
103.601548,1.5972
103.601612,1.597217
103.601688,1.597255
103.601688,1.597173
103.601683,1.597103
103.601672,1.597005
103.601747,1.597054
103.601823,1.597097
103.601887,1.59713
103.601968,1.597173
103.602044,1.597217
103.602114,1.597255
103.602114,1.597342
103.602195,1.597369
103.602265,1.597418
103.602275,1.597494
103.602205,1.597461
103.6022,1.597532
103.60227,1.597581
103.602335,1.597629
103.602335,1.597711
103.602405,1.597743
103.602345,1.597798
103.60227,1.59776
103.602281,1.597836
103.60234,1.597874
103.602205,1.597781
103.602205,1.597711
103.602141,1.597662
103.602119,1.597591
103.6022,1.597619
103.60213,1.597499
103.602049,1.597461
103.602044,1.597391
103.602125,1.597429
103.602044,1.597287
103.601984,1.597255
103.601898,1.597222
103.601817,1.597184
103.601758,1.597146
103.601753,1.597217
103.601828,1.59726
103.601904,1.597304
103.601974,1.597331
103.601979,1.597423
103.601914,1.59745
103.601914,1.597542
103.60199,1.597586
103.602065,1.597629
103.602054,1.597526
103.601855,1.597515
103.601715,1.597417
103.601763,1.597374
103.601828,1.597331
103.60185,1.597412
103.601909,1.59738
103.601758,1.597303
103.601693,1.597347
103.601774,1.597466
103.603073,1.59827
103.603078,1.598346
103.603089,1.598439
103.603143,1.598325
103.603224,1.59827
103.603289,1.598308
103.603224,1.598346
103.603289,1.59839
103.603289,1.59846
103.603224,1.598417
103.603154,1.598379
103.603208,1.598515
103.60227,1.597347
103.602206,1.597309
103.602195,1.597201
103.602189,1.597125
103.60219,1.597054
103.60219,1.596967
103.602103,1.597011
103.602028,1.596962
103.601963,1.596929
103.601888,1.59688
103.601818,1.596848
103.601828,1.596924
103.601823,1.597021
103.601893,1.597049
103.601974,1.597103
103.602038,1.59713
103.602114,1.597168
103.602276,1.597098
103.60227,1.59726
103.602114,1.596924
103.602033,1.59688
103.601958,1.596842
103.601888,1.596804
103.601882,1.596723
103.601877,1.596658
103.601947,1.596685
103.602028,1.596723
103.602028,1.596804
103.602168,1.596723
103.602103,1.596696
103.602028,1.596652
103.601953,1.596609
103.602087,1.596609
103.601888,1.596967
103.601968,1.597016
103.602022,1.597043
103.602098,1.597087
103.602254,1.596935
103.602244,1.59687
103.602157,1.596788
103.602114,1.596761
103.602114,1.596842
103.601963,1.596756
103.602249,1.596767
103.601812,1.596766
103.603224,1.597945
103.602426,1.598476
103.602647,1.598346
103.602372,1.598129
103.602442,1.598151
103.603354,1.597766
103.603418,1.597809
103.603429,1.597978
103.6033,1.598064
103.603224,1.598102
103.602928,1.598113
103.602582,1.598493
103.603293,1.599475
103.602276,1.597174
103.603424,1.597733
103.60337,1.59845
103.603309,1.599551
103.603083,1.599611
103.603158,1.599643
103.603439,1.599796
103.603369,1.599763
103.603293,1.599633
103.603439,1.599302
103.603358,1.599095
103.603218,1.598607
103.603218,1.59884
103.603148,1.599806
103.602922,1.598612
103.602495,1.599122
103.602431,1.598905
103.602291,1.599078
103.602706,1.598986
103.603078,1.599008
103.602739,1.598232
103.602803,1.598259
103.602944,1.598276
103.602863,1.597993
103.602922,1.597771
103.602987,1.597738
103.603073,1.597928
103.603073,1.598004
103.603073,1.598525
103.602566,1.597928
103.602432,1.597906
103.602556,1.597749
103.602501,1.598275
103.602291,1.598405
103.60193,1.59821
103.601854,1.598172
103.60172,1.598177
103.602124,1.597841
103.602006,1.597917
103.602141,1.59776
103.60227,1.597667
103.602307,1.598085
103.603429,1.598482
103.603284,1.597739
103.603148,1.598482
103.601979,1.597521
103.601742,1.596967
103.602265,1.597005
103.602244,1.59668
103.601758,1.596815
103.59954,1.599815
103.59954,1.599733
103.59954,1.599657
103.59961,1.59976
103.59968,1.599804
103.599675,1.599733
103.59961,1.599684
103.599756,1.599771
103.59982,1.599804
103.59975,1.599679
103.59982,1.599722
103.599896,1.599766
103.599971,1.599804
103.600176,1.599831
103.600128,1.599799
103.600047,1.599761
103.599971,1.599728
103.599971,1.59963
103.599896,1.599679
103.59982,1.59963
103.599756,1.599603
103.599691,1.599565
103.599605,1.599527
103.599686,1.599641
103.600333,1.599826
103.600467,1.59975
103.600608,1.599756
103.600608,1.599674
103.600543,1.599631
103.600468,1.599663
103.600397,1.59962
103.600387,1.599544
103.600473,1.599604
103.600532,1.599549
103.600527,1.599468
103.600602,1.599517
103.600602,1.599587
103.600678,1.599544
103.600673,1.599468
103.600743,1.599517
103.600748,1.599435
103.600673,1.599387
103.600608,1.599349
103.600527,1.5993
103.600462,1.599256
103.600457,1.599186
103.600382,1.59912
103.600457,1.599332
103.600328,1.599332
103.600263,1.599381
103.600182,1.599343
103.600096,1.599299
103.600031,1.599267
103.599966,1.599234
103.599891,1.599191
103.59981,1.599234
103.599891,1.599267
103.599945,1.599299
103.599875,1.599098
103.60002,1.599185
103.60009,1.599229
103.600177,1.599267
103.600171,1.59918
103.600252,1.599224
103.600101,1.599137
103.600031,1.599099
103.59995,1.599077
103.59994,1.598968
103.59994,1.598898
103.60002,1.598919
103.60002,1.599017
103.60009,1.599061
103.600085,1.598974
103.600166,1.599012
103.600171,1.599099
103.600258,1.599142
103.600252,1.599055
103.600242,1.598968
103.600166,1.598936
103.600085,1.598892
103.599945,1.598811
103.600015,1.598773
103.600004,1.598686
103.600091,1.598746
103.600085,1.598659
103.60008,1.598578
103.600107,1.59848
103.600161,1.598686
103.600161,1.598757
103.600166,1.59886
103.600247,1.598811
103.600322,1.598844
103.600322,1.598936
103.599875,1.599017
103.599875,1.598957
103.59974,1.59944
103.599745,1.599353
103.59974,1.599272
103.599804,1.599305
103.599821,1.599386
103.599821,1.599462
103.599896,1.599516
103.599821,1.599549
103.59975,1.599522
103.59968,1.599478
103.599891,1.599429
103.599961,1.599468
103.600036,1.599516
103.599955,1.59956
103.599896,1.599603
103.600117,1.599495
103.600187,1.599517
103.600187,1.59943
103.600047,1.599435
103.600263,1.59956
103.600268,1.599631
103.600333,1.599679
103.600117,1.599717
103.600338,1.59975
103.600241,1.599728
103.600112,1.599636
103.600538,1.599794
103.600532,1.599718
103.600349,1.599419
103.600527,1.599218
103.600586,1.599256
103.600667,1.599229
103.600743,1.599256
103.600673,1.599305
103.600732,1.599343
103.600807,1.599381
103.600813,1.599294
103.600808,1.599224
103.600737,1.599175
103.600667,1.599132
103.600592,1.59918
103.600522,1.599131
103.6005,1.599045
103.600597,1.599099
103.600592,1.599012
103.600667,1.599056
103.600732,1.599099
103.600797,1.599142
103.600883,1.599191
103.600878,1.599094
103.600808,1.59905
103.600732,1.599012
103.600668,1.598969
103.600587,1.598931
103.600587,1.598849
103.600662,1.598887
103.600732,1.598936
103.600802,1.598974
103.600937,1.598964
103.600872,1.598931
103.600953,1.599061
103.600953,1.598882
103.600873,1.598844
103.600808,1.598801
103.600732,1.598828
103.600797,1.598882
103.600732,1.598763
103.600727,1.598687
103.600797,1.598638
103.600797,1.598551
103.600878,1.598763
103.600803,1.598725
103.600657,1.598632
103.600668,1.598725
103.600668,1.598806
103.600581,1.5986
103.600511,1.598567
103.600511,1.598648
103.600447,1.598621
103.600441,1.598676
103.600377,1.598648
103.600377,1.598567
103.600301,1.598524
103.600306,1.598605
103.600236,1.598561
103.60022,1.598485
103.60029,1.598437
103.60036,1.598475
103.600361,1.598399
103.600431,1.598453
103.600511,1.598491
103.600506,1.598404
103.600587,1.598442
103.600592,1.598529
103.600636,1.598399
103.600706,1.598442
103.600716,1.598508
103.600732,1.598594
103.600506,1.598735
103.600236,1.598643
103.600231,1.59873
103.600393,1.598806
103.600317,1.598768
103.600511,1.5988
103.600522,1.598974
103.600517,1.598882
103.600398,1.598914
103.600312,1.599017
103.600365,1.599468
103.600446,1.599435
103.600203,1.599587
103.600198,1.599668
103.600047,1.599598
103.600376,1.598724
103.600252,1.598892
103.600532,1.599392
103.600667,1.599631
103.599891,1.599354
103.599955,1.599392
103.600878,1.599012
103.601013,1.598866
103.600948,1.598806
103.599815,1.599164
103.59995,1.599142
103.600257,1.599327
103.600198,1.599772
103.600462,1.599522
103.600328,1.599262
103.600392,1.599316
103.59967,1.599397
103.600117,1.599408
103.600602,1.599468
103.600015,1.598843
103.60022,1.598404
103.600592,1.598773
103.601018,1.598936
103.600883,1.598676
103.600657,1.598556
